,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
2296,0.577902,0.573898,0.557931,0.5495,0.625353,0.625239,0.629449,0.637529,0.562368,0.581157,0.692193,0.685136,0.57655,0.587177,0.667956,0.68961,0.609065,0.640602,0.618187,0.642276,0.618099,0.645066,0.6435,0.643533,0.622938,0.606711,0.681609,0.682417,0.669134,0.532408,0.539662,0.581647,0.587101,0.637411,0.641047,0.542173,0.535663,0.554688,0.541773,0.527076,0.533482,0.521139,0.528749,0.569651,0.559992,0.595042,0.623554,0.583178,0.577188,0.568988,0.590214,0.587016,0.606679,0.516984,0.512322,0.563385,0.616404,0.602228,0.595906,0.604405,0.569404,0.596889,0.617623,0.582761,0.588484,0.542115,0.5984,0.561727,0.597817,0.557415,0.603389,0.610117,0.561452,0.526632,0.729814,0.58438,0.699657,0.596574,0.588381,0.582252
2298,0.579292,0.575019,0.558984,0.550577,0.626802,0.62676,0.630978,0.639141,0.563737,0.582405,0.694016,0.687069,0.577947,0.588702,0.669793,0.69146,0.610519,0.641995,0.619558,0.64374,0.619687,0.646606,0.644804,0.645072,0.624198,0.608144,0.683427,0.684439,0.67081,0.533192,0.540413,0.582985,0.588214,0.638736,0.642461,0.54303,0.536551,0.55573,0.542753,0.527855,0.534291,0.521937,0.529543,0.570554,0.561056,0.596254,0.624668,0.584369,0.578521,0.570107,0.591398,0.588162,0.607945,0.517992,0.513275,0.564597,0.618068,0.603713,0.59729,0.605823,0.570683,0.59827,0.618899,0.584209,0.589944,0.54317,0.599151,0.562771,0.598954,0.558529,0.604574,0.611444,0.562324,0.527584,0.731061,0.585555,0.701046,0.597553,0.589384,0.583284
2300,0.5813,0.576984,0.560701,0.552306,0.628879,0.628889,0.633294,0.641395,0.565705,0.584415,0.696542,0.689673,0.580142,0.590835,0.672362,0.694038,0.612532,0.643987,0.621636,0.645877,0.621876,0.648802,0.647053,0.64734,0.626263,0.610242,0.685952,0.687134,0.673094,0.534735,0.541951,0.58503,0.590047,0.64082,0.644552,0.544604,0.538167,0.557451,0.544416,0.529354,0.535833,0.523402,0.530973,0.572276,0.562808,0.598147,0.626423,0.586254,0.580397,0.571935,0.59318,0.589984,0.609825,0.519588,0.514824,0.566506,0.620396,0.605887,0.599296,0.607951,0.572684,0.60032,0.62086,0.586358,0.592015,0.544925,0.600785,0.564352,0.600832,0.560269,0.606466,0.613372,0.563862,0.529086,0.733134,0.58739,0.703012,0.599244,0.590914,0.58497
2302,0.583581,0.579257,0.562758,0.554484,0.631445,0.631322,0.635853,0.643857,0.568007,0.586809,0.699437,0.692443,0.582653,0.593412,0.675044,0.696863,0.614846,0.646282,0.623969,0.648272,0.624402,0.65126,0.649595,0.64986,0.628618,0.612559,0.688695,0.690086,0.675585,0.536652,0.543823,0.587301,0.592298,0.643297,0.646905,0.54656,0.540257,0.559471,0.546476,0.531313,0.537738,0.52529,0.532888,0.574285,0.564801,0.600467,0.628658,0.588476,0.582579,0.574099,0.595279,0.592255,0.612056,0.521637,0.516801,0.568842,0.622963,0.608285,0.601746,0.610394,0.574983,0.602547,0.623148,0.588754,0.594415,0.547079,0.602687,0.566285,0.603069,0.562453,0.608675,0.615703,0.565832,0.531034,0.735318,0.589485,0.705163,0.601213,0.592901,0.586901
2304,0.586088,0.581793,0.565074,0.556864,0.634059,0.63399,0.638588,0.646521,0.570501,0.589245,0.70225,0.69546,0.585391,0.596211,0.677918,0.699796,0.617468,0.648844,0.626531,0.650901,0.627107,0.653929,0.652313,0.652644,0.631316,0.615213,0.691702,0.693052,0.678498,0.539003,0.546128,0.589822,0.594751,0.646047,0.649675,0.548938,0.542541,0.561867,0.548879,0.533605,0.540101,0.527497,0.535174,0.576645,0.567144,0.602895,0.631201,0.590874,0.585111,0.576573,0.597738,0.594776,0.614524,0.523911,0.519134,0.571414,0.625777,0.610957,0.60443,0.613128,0.5775,0.60503,0.625716,0.591413,0.597031,0.549462,0.604863,0.568507,0.605556,0.564891,0.611266,0.61818,0.568139,0.533211,0.737568,0.591849,0.707725,0.603493,0.595125,0.589105
2306,0.58838,0.58414,0.567233,0.559178,0.636284,0.636438,0.64096,0.648869,0.572726,0.591479,0.704602,0.697953,0.587756,0.598609,0.6803,0.702209,0.61971,0.651167,0.628825,0.653246,0.629485,0.656099,0.654631,0.655067,0.633515,0.617427,0.694142,0.695618,0.680844,0.541225,0.548359,0.592176,0.597071,0.648451,0.651997,0.551091,0.544721,0.563981,0.551037,0.535877,0.542284,0.5296,0.537434,0.578866,0.569281,0.605252,0.633499,0.592962,0.587288,0.578812,0.599969,0.597092,0.61673,0.525968,0.521229,0.573819,0.628428,0.613325,0.606843,0.615536,0.579733,0.60728,0.627891,0.593814,0.599323,0.551624,0.60704,0.570628,0.607875,0.567173,0.613583,0.620492,0.57026,0.535268,0.739752,0.593996,0.709783,0.605597,0.597149,0.591109
2308,0.590267,0.586135,0.569128,0.561074,0.638179,0.638318,0.642803,0.65071,0.574555,0.59334,0.706462,0.699773,0.589772,0.60053,0.682277,0.704015,0.621486,0.653116,0.630739,0.655099,0.631312,0.658029,0.656591,0.656907,0.635312,0.619318,0.695883,0.697539,0.682692,0.543302,0.550462,0.594108,0.599077,0.650408,0.653851,0.553057,0.546677,0.565942,0.552985,0.53787,0.544347,0.531648,0.539444,0.580908,0.57122,0.607197,0.635649,0.59483,0.589227,0.58073,0.602002,0.599024,0.618698,0.527867,0.523037,0.575817,0.630373,0.615197,0.608844,0.617566,0.581693,0.609099,0.629857,0.595679,0.601211,0.553508,0.609041,0.572532,0.609899,0.569155,0.615583,0.622346,0.572308,0.537146,0.741545,0.595832,0.711588,0.607547,0.599041,0.59292
2310,0.591495,0.587546,0.570509,0.562359,0.639337,0.639486,0.64395,0.651679,0.575705,0.594527,0.707401,0.700839,0.590958,0.601752,0.683203,0.705057,0.622678,0.654274,0.631823,0.656285,0.632472,0.659115,0.657727,0.658038,0.63643,0.620521,0.696859,0.69839,0.683835,0.544901,0.552081,0.595302,0.600429,0.651699,0.655119,0.554604,0.548129,0.567392,0.554417,0.539551,0.545974,0.5332,0.541098,0.582331,0.572622,0.608562,0.636992,0.596034,0.590479,0.582105,0.603311,0.600465,0.62003,0.52928,0.524373,0.577342,0.631502,0.616389,0.610162,0.618935,0.582852,0.610344,0.631121,0.596849,0.602376,0.554824,0.610628,0.573907,0.611444,0.570508,0.616937,0.623631,0.573863,0.538482,0.742706,0.597172,0.712775,0.609025,0.600486,0.594372
2312,0.592183,0.588415,0.571499,0.563399,0.639893,0.640134,0.644454,0.652102,0.576268,0.595227,0.707618,0.701074,0.591645,0.602354,0.683491,0.705333,0.623301,0.655032,0.632415,0.65687,0.632996,0.659549,0.658358,0.658498,0.637102,0.62113,0.697024,0.698483,0.684232,0.54619,0.553302,0.596082,0.601404,0.652404,0.655854,0.555759,0.549222,0.568211,0.55539,0.540738,0.547157,0.534399,0.542327,0.583327,0.573521,0.609375,0.63795,0.596748,0.591211,0.582984,0.604337,0.601347,0.620797,0.530218,0.525286,0.57827,0.632076,0.61701,0.610911,0.619655,0.583519,0.610819,0.631886,0.597468,0.602924,0.555613,0.611731,0.574889,0.612372,0.571389,0.617807,0.62439,0.575026,0.539521,0.743463,0.598094,0.713245,0.610168,0.601572,0.595334
2314,0.592532,0.588604,0.571981,0.563746,0.639939,0.640285,0.644274,0.651928,0.576365,0.59538,0.707454,0.700751,0.591793,0.602443,0.68318,0.704972,0.623333,0.655138,0.632384,0.657002,0.633027,0.659707,0.658319,0.658489,0.637226,0.621107,0.696618,0.698007,0.684024,0.546899,0.554036,0.596327,0.60176,0.652519,0.655974,0.55647,0.549832,0.568731,0.555879,0.541471,0.547935,0.53516,0.543119,0.583944,0.573957,0.609661,0.638442,0.596949,0.591471,0.583375,0.604812,0.601728,0.621198,0.530768,0.525858,0.57879,0.632153,0.61722,0.611133,0.619865,0.583577,0.610895,0.63217,0.597686,0.603126,0.555996,0.612349,0.575472,0.612994,0.571902,0.618091,0.624619,0.575715,0.540006,0.743634,0.598599,0.713477,0.610662,0.60221,0.595883
2316,0.592497,0.588513,0.572119,0.563753,0.639647,0.640123,0.643801,0.651409,0.575987,0.595082,0.706762,0.700119,0.591624,0.602149,0.682593,0.704426,0.623114,0.655044,0.632098,0.656835,0.632626,0.659347,0.65797,0.658076,0.636885,0.620839,0.695958,0.697301,0.68361,0.547333,0.55452,0.596258,0.60177,0.652241,0.655837,0.556775,0.55,0.568785,0.555953,0.541833,0.548346,0.535465,0.543611,0.584192,0.574087,0.609625,0.638617,0.596813,0.591368,0.583337,0.604808,0.60159,0.621162,0.530892,0.525878,0.578899,0.631803,0.616989,0.611147,0.61975,0.583425,0.610693,0.632084,0.597434,0.602865,0.555911,0.612683,0.575725,0.613085,0.57194,0.618002,0.624477,0.576126,0.540132,0.743542,0.598785,0.713329,0.610941,0.602608,0.596097
2318,0.592224,0.588284,0.572016,0.56355,0.639116,0.639773,0.643348,0.650937,0.575677,0.594832,0.706098,0.699432,0.59126,0.601804,0.681998,0.703721,0.622747,0.654577,0.631753,0.656549,0.632112,0.65882,0.657678,0.657572,0.636446,0.620391,0.695254,0.696442,0.683032,0.547546,0.554619,0.595912,0.601655,0.651762,0.655451,0.556759,0.550051,0.568687,0.555853,0.541904,0.548438,0.535506,0.54366,0.584231,0.574093,0.609415,0.638366,0.596602,0.591264,0.583182,0.604644,0.601488,0.62106,0.53073,0.525893,0.57883,0.631253,0.616597,0.610817,0.619397,0.583075,0.610281,0.631876,0.597098,0.602498,0.55571,0.612695,0.575808,0.613094,0.571802,0.617688,0.624167,0.576102,0.540107,0.743402,0.59889,0.713102,0.611088,0.602659,0.5961
2320,0.591705,0.587907,0.571682,0.563169,0.638533,0.639234,0.642693,0.650326,0.575117,0.594313,0.705282,0.698601,0.59068,0.601203,0.681319,0.702937,0.622137,0.654208,0.631175,0.656045,0.631474,0.658159,0.657072,0.657031,0.635898,0.619782,0.694394,0.695519,0.682445,0.547269,0.554444,0.595447,0.601373,0.651307,0.654954,0.556461,0.549745,0.568351,0.55547,0.541773,0.548202,0.535279,0.543458,0.583902,0.57378,0.609084,0.638041,0.596129,0.590781,0.582706,0.604265,0.601135,0.620719,0.530407,0.525537,0.578659,0.630755,0.616029,0.61039,0.618856,0.582711,0.609931,0.631488,0.596645,0.602057,0.555396,0.612547,0.575597,0.612757,0.571454,0.617359,0.623774,0.576009,0.539934,0.74318,0.598629,0.712581,0.611004,0.602671,0.595915
2322,0.591134,0.587392,0.571228,0.562717,0.638059,0.63866,0.642009,0.649574,0.574487,0.593757,0.70464,0.697865,0.590094,0.600555,0.680761,0.702112,0.6216,0.653534,0.630597,0.655481,0.630818,0.657719,0.65644,0.65632,0.635301,0.619214,0.6938,0.694727,0.681924,0.546866,0.554059,0.59498,0.600861,0.650671,0.654438,0.556113,0.549425,0.568002,0.555128,0.541513,0.547873,0.534968,0.543179,0.58351,0.573392,0.60853,0.637533,0.59555,0.590254,0.582242,0.603874,0.600538,0.620318,0.530069,0.525077,0.578087,0.630076,0.615479,0.609755,0.618242,0.582064,0.609443,0.63104,0.59595,0.601547,0.554886,0.612051,0.575168,0.612337,0.571064,0.616829,0.623269,0.575684,0.539566,0.742766,0.598446,0.712276,0.610617,0.602522,0.595697
2324,0.590582,0.586652,0.570636,0.561977,0.637397,0.637949,0.641146,0.648856,0.573771,0.592991,0.703907,0.697056,0.589364,0.599821,0.680023,0.701323,0.620889,0.652922,0.629898,0.654751,0.63005,0.656957,0.65563,0.655545,0.634494,0.61849,0.692985,0.693894,0.68114,0.546211,0.55346,0.59427,0.600075,0.649948,0.653793,0.55546,0.548813,0.567384,0.554395,0.54084,0.547315,0.534313,0.54252,0.582877,0.572738,0.607856,0.636758,0.594795,0.589514,0.581572,0.603205,0.599842,0.619413,0.529393,0.524402,0.577416,0.629365,0.614661,0.608989,0.61745,0.581324,0.608709,0.630309,0.595292,0.600799,0.554093,0.611417,0.574648,0.611802,0.570359,0.616109,0.622493,0.575065,0.538951,0.742204,0.59805,0.711713,0.610125,0.601897,0.595141
2326,0.589943,0.58577,0.569811,0.56122,0.636574,0.637173,0.640343,0.648005,0.572931,0.592165,0.703174,0.696087,0.588486,0.599023,0.679281,0.700688,0.620117,0.652144,0.629106,0.653924,0.629353,0.656255,0.654803,0.654729,0.633695,0.617638,0.692285,0.693185,0.680316,0.54555,0.552721,0.593529,0.599227,0.649175,0.653144,0.554703,0.548019,0.56662,0.553727,0.539981,0.546495,0.533551,0.541711,0.582117,0.57208,0.607154,0.635941,0.593989,0.588688,0.580816,0.602382,0.599023,0.618743,0.528633,0.523583,0.576648,0.628438,0.61391,0.608211,0.616666,0.580451,0.607966,0.629632,0.594463,0.599999,0.553395,0.61062,0.574072,0.611153,0.569603,0.615113,0.621634,0.574223,0.538062,0.741602,0.597496,0.71102,0.609411,0.601306,0.594525
2328,0.588957,0.58482,0.568807,0.560135,0.635602,0.636357,0.639435,0.647176,0.572074,0.591267,0.702355,0.695174,0.58749,0.598025,0.678334,0.699735,0.619131,0.651212,0.628083,0.652956,0.628352,0.655344,0.653792,0.653854,0.632859,0.616653,0.691382,0.692251,0.679645,0.544608,0.551716,0.592659,0.598307,0.648267,0.652269,0.553747,0.547129,0.565667,0.55273,0.539028,0.545459,0.532562,0.54076,0.581075,0.571057,0.606195,0.634954,0.593052,0.587749,0.579788,0.601515,0.597994,0.617821,0.527696,0.522685,0.575696,0.627427,0.612912,0.607186,0.615627,0.579642,0.607194,0.628705,0.593445,0.599005,0.552472,0.609555,0.573163,0.610227,0.568662,0.614037,0.620702,0.573243,0.537158,0.740999,0.59672,0.71014,0.608526,0.600589,0.593762
2330,0.588023,0.58389,0.567885,0.559158,0.634702,0.635513,0.638576,0.646273,0.57111,0.590294,0.701457,0.694264,0.586574,0.597027,0.67754,0.699,0.618137,0.650362,0.627199,0.652163,0.627563,0.654507,0.652774,0.653004,0.63188,0.615699,0.690603,0.691419,0.678754,0.543614,0.550663,0.591874,0.597376,0.64726,0.651362,0.552714,0.546197,0.56473,0.551774,0.538095,0.544448,0.531567,0.539746,0.580081,0.570084,0.605275,0.634016,0.592129,0.586819,0.578743,0.600458,0.597083,0.616908,0.526798,0.521778,0.574707,0.626489,0.611869,0.606196,0.614643,0.578722,0.606432,0.627894,0.592469,0.598075,0.551551,0.608566,0.572331,0.609266,0.567687,0.613098,0.6197,0.572345,0.536252,0.740237,0.595866,0.709399,0.607767,0.599826,0.592954
2332,0.587069,0.582929,0.5669,0.558128,0.633954,0.63467,0.637684,0.645329,0.570285,0.589372,0.700795,0.693409,0.585519,0.596147,0.676819,0.698158,0.617305,0.6496,0.626404,0.651421,0.626707,0.653795,0.651953,0.652101,0.63091,0.614842,0.689839,0.690706,0.678119,0.54245,0.549522,0.591009,0.596416,0.646418,0.650439,0.551642,0.54526,0.563713,0.550789,0.537072,0.5434,0.530543,0.538619,0.579144,0.569085,0.60431,0.632904,0.591316,0.585976,0.577821,0.599404,0.596055,0.615957,0.525762,0.520705,0.573626,0.625589,0.611038,0.605265,0.613787,0.577842,0.605559,0.627038,0.591519,0.59719,0.550659,0.607424,0.571301,0.608205,0.566709,0.612065,0.618727,0.571276,0.53528,0.739547,0.59509,0.708627,0.606795,0.598847,0.59216
2334,0.586443,0.582141,0.566065,0.557395,0.633307,0.634071,0.636997,0.644859,0.569536,0.588682,0.700165,0.692847,0.584734,0.595296,0.676246,0.69773,0.61668,0.64889,0.625723,0.650707,0.626106,0.65317,0.651217,0.651552,0.630313,0.614131,0.689403,0.69016,0.677528,0.541468,0.548608,0.590227,0.595549,0.645658,0.649974,0.550668,0.54437,0.56292,0.549907,0.536169,0.542504,0.529556,0.537642,0.578216,0.568292,0.603523,0.632022,0.590443,0.585297,0.576967,0.598562,0.595303,0.615156,0.524904,0.51977,0.572835,0.624905,0.610266,0.60439,0.613004,0.577093,0.604898,0.626313,0.590844,0.596559,0.549787,0.606513,0.570543,0.607338,0.565931,0.611249,0.618036,0.570297,0.5344,0.738871,0.594395,0.708053,0.605843,0.598125,0.591442
2336,0.5858,0.581423,0.565291,0.556699,0.632856,0.633549,0.636615,0.644388,0.56895,0.588112,0.699883,0.692526,0.584172,0.594831,0.676052,0.697527,0.616149,0.648387,0.625209,0.650202,0.625756,0.652735,0.650713,0.651019,0.62978,0.613552,0.689104,0.68994,0.67712,0.540579,0.54771,0.589638,0.594876,0.645106,0.649371,0.54979,0.543573,0.562191,0.549156,0.535196,0.541532,0.528609,0.536642,0.577321,0.567568,0.602885,0.631274,0.589837,0.584619,0.576215,0.597855,0.594619,0.614407,0.524111,0.519013,0.572087,0.624333,0.609678,0.603693,0.612344,0.576437,0.604382,0.625743,0.590314,0.595941,0.549079,0.605565,0.569787,0.606587,0.565209,0.610459,0.617482,0.569412,0.533618,0.73843,0.593931,0.707707,0.605105,0.597339,0.590809
2338,0.585376,0.580932,0.564651,0.556124,0.632636,0.633181,0.636432,0.644132,0.568707,0.587742,0.699929,0.692434,0.583753,0.594465,0.676127,0.697559,0.615884,0.64799,0.624892,0.649873,0.625481,0.65258,0.650353,0.650663,0.629365,0.613186,0.68906,0.689881,0.676905,0.539805,0.546849,0.589345,0.594264,0.644818,0.649053,0.549084,0.5429,0.561622,0.54854,0.534413,0.540637,0.527821,0.535812,0.576581,0.566917,0.60235,0.630631,0.589456,0.584202,0.575654,0.597256,0.594099,0.613966,0.523443,0.51845,0.571398,0.624042,0.609299,0.603171,0.612023,0.576152,0.60414,0.625391,0.589871,0.595589,0.54858,0.604765,0.569223,0.605999,0.564701,0.609907,0.616963,0.568663,0.533024,0.738297,0.593474,0.707422,0.604489,0.596748,0.59019
2340,0.585008,0.580554,0.564103,0.555589,0.632333,0.633055,0.636239,0.644121,0.568404,0.58742,0.700021,0.692527,0.583481,0.594137,0.676165,0.697602,0.615562,0.647786,0.624632,0.649587,0.625486,0.65246,0.650122,0.65048,0.629051,0.61295,0.68923,0.690071,0.676942,0.539005,0.546106,0.5891,0.593771,0.644506,0.648873,0.548406,0.542269,0.561074,0.547907,0.533725,0.540018,0.5271,0.53497,0.575977,0.566394,0.601999,0.630095,0.58906,0.583833,0.575201,0.596781,0.593648,0.613529,0.522939,0.517769,0.57084,0.623831,0.608985,0.60284,0.61165,0.575815,0.604008,0.625129,0.589623,0.595424,0.548218,0.604037,0.568673,0.605444,0.564344,0.609454,0.616561,0.567916,0.532422,0.738239,0.592968,0.707117,0.603919,0.596117,0.589715
2342,0.584642,0.58027,0.563637,0.555088,0.632244,0.632873,0.636153,0.644118,0.568135,0.587058,0.700108,0.692578,0.583245,0.593909,0.676215,0.697684,0.615345,0.64754,0.624502,0.649338,0.625394,0.652364,0.649985,0.6504,0.628899,0.612847,0.689339,0.690214,0.676938,0.538316,0.545442,0.588783,0.593423,0.64429,0.648636,0.547723,0.541709,0.56057,0.547398,0.533064,0.539351,0.526418,0.534244,0.575356,0.565863,0.601614,0.629592,0.588758,0.583565,0.574777,0.596321,0.593195,0.61318,0.522392,0.517303,0.570309,0.623707,0.608744,0.602503,0.611377,0.575629,0.603793,0.624865,0.589342,0.59519,0.547836,0.60337,0.56819,0.605019,0.563897,0.609012,0.616197,0.567205,0.531919,0.737947,0.592616,0.706972,0.60334,0.595545,0.589229
2344,0.584178,0.579741,0.562992,0.55452,0.631901,0.632387,0.635902,0.643707,0.567717,0.586567,0.699931,0.692314,0.582706,0.593514,0.676027,0.697604,0.614919,0.647082,0.624125,0.648901,0.625032,0.652077,0.649598,0.650053,0.628494,0.61238,0.689152,0.690104,0.676609,0.537565,0.544579,0.588399,0.592798,0.643924,0.648171,0.54709,0.541058,0.559997,0.546813,0.532321,0.538498,0.525693,0.533427,0.574713,0.565167,0.601062,0.628982,0.588197,0.583038,0.57417,0.595686,0.592783,0.612681,0.521723,0.516677,0.569684,0.623413,0.608314,0.60189,0.610982,0.575163,0.603374,0.624336,0.588935,0.594748,0.547195,0.60252,0.567481,0.604432,0.563398,0.608419,0.615753,0.566456,0.531261,0.737586,0.592093,0.706598,0.602721,0.594957,0.58866
2346,0.58348,0.57895,0.562177,0.553721,0.631113,0.631677,0.635176,0.643104,0.567039,0.585793,0.699257,0.691738,0.582056,0.592818,0.675495,0.697108,0.614264,0.646442,0.623455,0.64819,0.624405,0.651307,0.649023,0.649425,0.62778,0.611687,0.688612,0.68949,0.676087,0.536615,0.543774,0.587675,0.59205,0.643282,0.64749,0.546202,0.54026,0.559229,0.545981,0.531597,0.53761,0.524754,0.532496,0.573732,0.564413,0.600275,0.628159,0.587497,0.582293,0.573407,0.594955,0.592039,0.611802,0.520949,0.515791,0.56881,0.622686,0.60754,0.60111,0.610246,0.574456,0.602715,0.623585,0.588143,0.594012,0.546416,0.601691,0.566624,0.603486,0.562561,0.607541,0.614852,0.565568,0.530389,0.736989,0.591359,0.705893,0.601889,0.594287,0.587959
2348,0.582401,0.57792,0.561079,0.552693,0.63009,0.630668,0.634103,0.642016,0.566056,0.584655,0.698186,0.690481,0.58085,0.591629,0.674254,0.695882,0.613155,0.645341,0.622297,0.647113,0.623297,0.650116,0.647901,0.648267,0.626742,0.610596,0.687491,0.688321,0.67499,0.535592,0.542712,0.586622,0.59099,0.642161,0.646392,0.545107,0.539269,0.55824,0.54495,0.530465,0.536581,0.523704,0.531436,0.572663,0.5633,0.599267,0.627056,0.586367,0.581184,0.572325,0.593834,0.590886,0.610736,0.519889,0.514725,0.567605,0.621543,0.606392,0.599977,0.609107,0.57328,0.601632,0.622543,0.586985,0.592932,0.545404,0.600555,0.565588,0.602453,0.561474,0.606386,0.613653,0.564463,0.529352,0.735976,0.590332,0.704865,0.600921,0.593336,0.586943
2350,0.58107,0.576663,0.559819,0.551376,0.628768,0.629295,0.632649,0.640563,0.564733,0.583397,0.696804,0.689009,0.579422,0.590194,0.672822,0.694353,0.611869,0.644039,0.620923,0.645725,0.621904,0.648843,0.646518,0.646879,0.625336,0.609333,0.685985,0.686721,0.673643,0.53455,0.541564,0.585363,0.589771,0.640787,0.64514,0.543996,0.538155,0.55707,0.543746,0.529422,0.535498,0.522612,0.5303,0.571455,0.562103,0.598037,0.625813,0.585064,0.579904,0.570923,0.592558,0.589635,0.609492,0.518714,0.513575,0.566247,0.620032,0.605037,0.598692,0.60777,0.57197,0.60028,0.621262,0.585484,0.59154,0.54417,0.599437,0.564507,0.601168,0.560207,0.605022,0.612283,0.563362,0.528299,0.734824,0.589219,0.703681,0.599781,0.592299,0.585846
2352,0.57961,0.57531,0.558533,0.550078,0.627234,0.627776,0.630978,0.638897,0.563269,0.581869,0.695113,0.687187,0.577971,0.588702,0.671109,0.692593,0.610401,0.642674,0.619378,0.64426,0.620258,0.647244,0.644993,0.645256,0.623759,0.607786,0.6841,0.684904,0.671903,0.533439,0.540405,0.58395,0.588461,0.639282,0.6437,0.542837,0.53701,0.555822,0.542491,0.528307,0.534409,0.521549,0.529215,0.570257,0.560873,0.596673,0.624534,0.583725,0.578547,0.569656,0.591304,0.588318,0.608114,0.517496,0.512303,0.565061,0.618448,0.603527,0.59712,0.60625,0.570448,0.598802,0.619875,0.583968,0.590056,0.542868,0.598157,0.563265,0.599882,0.558898,0.603611,0.610879,0.562261,0.527106,0.733535,0.588062,0.702291,0.598572,0.591195,0.584715
2354,0.57845,0.574128,0.557499,0.548982,0.625834,0.626404,0.629564,0.637448,0.561921,0.58063,0.693652,0.685453,0.576616,0.587287,0.669585,0.690997,0.609126,0.641413,0.618021,0.642899,0.618884,0.645859,0.643571,0.643845,0.622537,0.606458,0.682512,0.683117,0.670386,0.532516,0.539475,0.582699,0.587395,0.637942,0.642469,0.541908,0.536005,0.554739,0.54149,0.527432,0.533461,0.520619,0.528297,0.569265,0.559858,0.595467,0.623428,0.582536,0.577303,0.568516,0.59016,0.587144,0.606863,0.516431,0.511262,0.563913,0.617049,0.602154,0.595742,0.604932,0.569161,0.597564,0.618619,0.582726,0.588756,0.541712,0.597175,0.562235,0.598718,0.557713,0.60241,0.609677,0.561359,0.526126,0.73239,0.587019,0.701133,0.597504,0.590266,0.583802
2356,0.577455,0.573132,0.556627,0.548071,0.624793,0.625424,0.628397,0.636347,0.560893,0.579737,0.692351,0.684191,0.575578,0.586217,0.668326,0.689626,0.60812,0.640398,0.616953,0.641936,0.617627,0.644686,0.642512,0.642738,0.621541,0.605426,0.681295,0.681873,0.669182,0.531802,0.538762,0.581771,0.586494,0.636881,0.641654,0.541198,0.535269,0.553959,0.540623,0.52674,0.532876,0.519932,0.527622,0.568476,0.559081,0.59459,0.622516,0.58154,0.576347,0.56762,0.589221,0.586272,0.605937,0.515561,0.510437,0.562988,0.615919,0.601128,0.594725,0.603904,0.568185,0.596553,0.6176,0.581596,0.587664,0.540778,0.596387,0.561464,0.597851,0.556893,0.6014,0.608545,0.560543,0.525363,0.731336,0.586216,0.700073,0.596654,0.589452,0.582962
2358,0.576907,0.572513,0.556052,0.547437,0.624049,0.624803,0.627637,0.635496,0.560218,0.579051,0.691535,0.683448,0.574889,0.585563,0.667575,0.6888,0.607427,0.639771,0.616305,0.641201,0.616892,0.643953,0.641796,0.642003,0.620866,0.604781,0.680438,0.681121,0.668436,0.531392,0.538421,0.581077,0.586042,0.636255,0.640991,0.540802,0.534763,0.553323,0.540099,0.52626,0.532557,0.51957,0.52722,0.568024,0.558583,0.594045,0.621952,0.580936,0.57579,0.567077,0.588634,0.585659,0.605324,0.515043,0.509911,0.562424,0.615172,0.600514,0.594139,0.603314,0.567533,0.595954,0.616961,0.58091,0.586943,0.540232,0.595915,0.561106,0.597291,0.556334,0.600719,0.607951,0.560028,0.524887,0.730806,0.585786,0.699475,0.596207,0.588997,0.582366
2360,0.57654,0.572303,0.555861,0.547117,0.623802,0.624442,0.627196,0.635107,0.559793,0.578717,0.691133,0.682994,0.574549,0.585139,0.667163,0.688369,0.606982,0.639354,0.615849,0.640753,0.616536,0.643577,0.641345,0.641634,0.620528,0.604426,0.679904,0.680573,0.668025,0.531243,0.538147,0.580657,0.585655,0.635876,0.640605,0.540551,0.534533,0.553098,0.539818,0.526019,0.532288,0.519346,0.527123,0.567816,0.558314,0.593694,0.621684,0.580592,0.575462,0.566807,0.588431,0.585178,0.605038,0.514724,0.509593,0.56212,0.614869,0.600198,0.593871,0.602875,0.567156,0.595547,0.616595,0.580592,0.586501,0.539938,0.595758,0.560744,0.597065,0.555984,0.600319,0.607667,0.559852,0.524633,0.730475,0.585428,0.699161,0.595989,0.588626,0.582033
2362,0.576411,0.572199,0.555718,0.547024,0.623669,0.624362,0.62712,0.635022,0.559711,0.578606,0.690959,0.682879,0.574421,0.585043,0.666964,0.688269,0.606912,0.639207,0.615757,0.640737,0.616412,0.643499,0.641208,0.641541,0.620371,0.604262,0.679753,0.680494,0.667852,0.531211,0.538098,0.580548,0.585616,0.635812,0.64049,0.540565,0.534485,0.553027,0.5398,0.525959,0.532328,0.519396,0.527088,0.567789,0.558219,0.593596,0.621555,0.580526,0.575323,0.566752,0.588345,0.585109,0.604947,0.514634,0.50947,0.562123,0.614633,0.600118,0.593769,0.602803,0.566984,0.595423,0.616487,0.580488,0.586425,0.539849,0.595716,0.560611,0.596904,0.555892,0.600303,0.607483,0.559759,0.524574,0.730338,0.585343,0.699173,0.595863,0.588464,0.581969
